id,price,date,bedrooms,sqft_lot,standart
1121000095,320000.0,2014-11-05,2,5329,low
192000120,320000.0,2014-05-20,3,7225,low
4048400070,320000.0,2014-12-05,2,32633,low
5003600120,320000.0,2015-04-15,4,6295,low
5127000430,320000.0,2014-12-01,4,9520,low
1760650750,320000.0,2014-10-06,4,3825,low
3449000060,320000.0,2014-10-01,3,9000,low
2722059322,320000.0,2014-10-20,4,5780,low
1862400057,320000.0,2015-03-04,2,5400,low
2473420170,320000.0,2014-09-24,4,13260,low
3793500780,320000.0,2014-05-10,3,6969,low
7305300045,320000.0,2014-07-07,3,7552,low
2310030510,320000.0,2015-04-22,4,7579,low
1310700390,320000.0,2014-10-10,5,8625,low
3275300040,320000.0,2014-06-06,3,9900,low
1432900310,320000.0,2015-04-24,4,8474,low
7205000180,320000.0,2015-04-17,4,10374,low
1773100926,320000.0,2014-06-03,3,1602,low
6414100026,320000.0,2015-01-08,2,11225,low
723099028,320000.0,2014-06-26,3,34175,low
5089700750,320000.0,2014-05-09,4,7490,low
3395040550,320000.0,2015-04-29,3,2890,low
1771100360,320000.0,2014-07-07,3,10576,low
2968801075,320600.0,2014-09-22,3,7620,low
3374500290,320900.0,2014-07-14,3,7251,low
844001485,320900.0,2015-04-29,5,8500,low
3832711040,321000.0,2015-04-24,5,7000,low
4326000220,321000.0,2014-10-20,3,9526,low
3717000250,321000.0,2015-04-22,3,4500,low
9542830690,321000.0,2014-11-20,3,4183,low
5104510010,321000.0,2014-07-01,4,9601,low
6799300150,321000.0,2014-09-03,4,4500,low
1402950190,321000.0,2014-09-16,4,5366,low
823059145,321000.0,2014-10-13,4,18836,low
7663700973,321000.0,2014-05-22,3,1292,low
1790000080,321027.0,2015-02-03,4,16770,low
1523300180,321500.0,2014-07-09,1,1942,low
6699300210,321500.0,2014-10-27,4,5457,low
2379300340,321500.0,2015-03-31,4,6228,low
1498301048,321950.0,2014-05-08,2,1277,low
2215450150,322000.0,2014-05-30,4,7200,low
6145601312,322000.0,2014-10-29,3,1225,low
8807600340,322000.0,2015-03-25,3,9660,low
8564500020,322000.0,2015-01-27,3,10181,low
9407110710,322000.0,2015-02-26,3,8400,low
3295450050,322000.0,2015-01-09,4,4553,low
3126049217,322000.0,2015-02-25,3,5864,low
2129700525,322000.0,2014-10-28,3,18002,low
3222079162,322000.0,2014-08-13,3,43575,low
3449500035,322000.0,2014-09-30,3,12231,low
7937600010,322000.0,2014-12-12,4,68841,low
240000031,322000.0,2015-03-13,4,10200,low
7754900280,322200.0,2014-06-23,4,19000,low
7230400430,322400.0,2014-09-30,3,15844,low
428000055,322500.0,2015-04-06,3,13504,low
1771000440,322500.0,2014-09-04,3,9750,low
8856950240,322500.0,2014-06-18,4,6753,low
423059207,322500.0,2015-02-23,3,6445,low
4137000590,322500.0,2014-07-17,4,9377,low
8856970570,322500.0,2014-10-27,4,7107,low
2426069085,322500.0,2014-05-13,3,14200,low
7304301085,322500.0,2015-01-29,2,8184,low
7955080270,322500.0,2014-12-03,4,6659,low
3649100346,322968.0,2015-01-09,5,9600,low
3438502731,323000.0,2015-04-01,3,7110,low
252000400,323000.0,2014-09-08,3,14850,low
6061000010,323000.0,2015-05-04,4,50094,low
3793500160,323000.0,2015-03-12,3,6560,low
6821102350,323000.0,2015-01-09,2,1712,low
3878900395,323000.0,2014-07-28,3,12500,low
7849201100,323000.0,2015-02-17,3,7759,low
2225300149,323000.0,2014-12-22,4,8114,low
1775920350,323000.0,2014-11-24,3,12231,low
2215900410,323000.0,2015-05-08,4,9083,low
6075000050,323000.0,2014-07-16,4,9690,low
5416100020,323000.0,2014-12-09,3,8329,low
1328300180,323000.0,2014-05-09,4,7213,low
4046700110,323000.0,2015-02-24,3,15037,low
1328320280,323000.0,2015-03-27,3,6925,low
2212500430,323000.0,2014-08-14,5,13034,low
8097000250,323400.0,2015-01-30,4,9138,low
7689600650,323500.0,2014-09-17,3,11536,low
1895450090,323800.0,2015-04-30,3,7658,low
924000040,324000.0,2014-08-14,2,8370,low
162500030,324000.0,2014-12-05,3,7202,low
1865400076,324000.0,2014-05-09,3,904,low
2239000016,324000.0,2014-09-11,2,6000,low
6623400135,324000.0,2014-05-22,3,7208,low
7326200110,324000.0,2014-12-22,3,4411,low
2473410690,324000.0,2014-06-23,4,7208,low
5702450260,324000.0,2014-07-23,3,10931,low
739980260,324000.0,2014-12-10,3,5322,low
6705900070,324000.0,2014-10-28,3,8347,low
2571910260,324360.0,2014-11-07,3,9669,low
3541700170,324450.0,2014-10-17,3,16000,low
1760650610,324500.0,2015-03-30,4,3825,low
3336500180,324500.0,2014-06-05,3,3990,low
4307310400,324500.0,2015-04-09,3,4108,low
4167300310,324500.0,2015-03-17,3,11340,low
2126049083,324500.0,2015-05-08,2,6617,low
255450380,324747.0,2014-08-04,3,4742,low
2685600005,324800.0,2015-04-07,2,5043,low
1221059112,324888.0,2014-11-16,4,28750,low
4137010010,324900.0,2015-04-16,3,9740,low
1545800205,324900.0,2014-06-13,4,7965,low
59500050,324900.0,2014-12-16,4,7280,low
1760650280,324950.0,2015-03-06,4,4178,low
4364700885,324950.0,2014-09-12,3,7560,low
795001930,324950.0,2014-10-07,2,9186,low
7568700175,324950.0,2014-06-04,3,7440,low
7841300230,324950.0,2015-05-01,4,4800,low
8946390150,324950.0,2014-07-22,4,5723,low
8642600090,324950.0,2015-02-18,2,14616,low
943100689,324950.0,2015-01-27,3,9750,low
6632300477,324950.0,2014-10-06,3,7288,low
2026049183,324950.0,2015-04-02,2,1516,low
4058200915,324950.0,2014-07-21,3,6720,low
1332200130,324950.0,2014-08-22,4,8615,low
5104520640,324950.0,2015-02-20,4,5000,low
3575303700,324950.0,2014-07-25,3,7500,low
2523039278,324950.0,2014-06-24,3,8710,low
6002400030,324950.0,2014-08-14,4,9240,low
8700500020,324950.0,2014-11-26,3,9600,low
2473450870,325000.0,2014-10-06,3,8755,low
7857000861,325000.0,2014-09-22,4,5684,low
6371500120,325000.0,2014-12-24,2,4800,low
6675500133,325000.0,2014-08-22,2,8374,low
7708250010,325000.0,2015-01-07,3,7585,low
1079600270,325000.0,2015-03-06,3,17286,low
2424039029,325000.0,2015-04-27,3,1198,low
5467910190,325000.0,2014-05-27,3,13095,low
2678100005,325000.0,2015-02-12,2,6236,low
7203000200,325000.0,2014-12-12,3,7650,low
1895450230,325000.0,2015-02-18,3,8120,low
1703900155,325000.0,2014-11-13,2,6000,low
2946002914,325000.0,2015-01-02,3,6200,low
2309710150,325000.0,2014-08-04,4,5291,low
3763300005,325000.0,2014-05-20,4,9680,low
3256400060,325000.0,2014-09-23,4,9240,low
3294700320,325000.0,2015-03-31,2,8750,low
1223089016,325000.0,2014-07-18,3,49658,low
4046700300,325000.0,2014-10-30,3,17071,low
5145100180,325000.0,2014-09-17,3,7486,low
984220330,325000.0,2014-08-24,4,9161,low
4475000180,325000.0,2014-12-03,3,5600,low
3529200190,325000.0,2014-05-14,3,6049,low
5104450720,325000.0,2014-11-19,4,9899,low
3330500335,325000.0,2015-04-22,2,6180,low
5437600140,325000.0,2015-01-10,4,5105,low
3797710020,325000.0,2015-03-27,4,7799,low
1703400585,325000.0,2014-12-15,3,4950,low
123039128,325000.0,2014-09-04,4,9384,low
3755000310,325000.0,2014-12-17,3,11799,low
705730280,325000.0,2014-08-19,3,5267,low
1498301168,325000.0,2014-05-28,2,1609,low
8035650500,325000.0,2014-07-16,4,6825,low
1524800005,325000.0,2014-08-12,2,10800,low
2473250400,325000.0,2014-09-24,4,10622,low
1771000540,325000.0,2014-11-04,3,9525,low
1523300140,325000.0,2014-09-04,1,1942,low
2130200160,325000.0,2014-06-09,3,11805,low
1139000072,325000.0,2015-04-03,2,834,low
7195800009,325000.0,2014-12-10,6,12870,low
4058000010,325000.0,2014-05-09,4,70800,low
2095500040,325000.0,2014-06-13,3,8337,low
6170900190,325000.0,2014-08-19,2,5534,low
7212650510,325000.0,2015-04-03,4,7762,low
1771110070,325000.0,2015-02-18,3,9300,low
8122101440,325000.0,2014-07-08,2,7260,low
2132200230,325000.0,2015-02-11,3,7560,low
2695600005,325000.0,2014-06-20,2,4239,low
3432500310,325000.0,2014-06-24,3,6906,low
3768000030,325000.0,2014-07-14,3,7171,low
9485300560,325000.0,2014-07-25,4,6838,low
2009003136,325000.0,2014-08-22,1,12426,low
1624049228,325000.0,2014-11-24,4,6975,low
5370200170,325000.0,2015-02-17,2,5080,low
726049131,325000.0,2015-03-20,3,9000,low
1559900110,325000.0,2014-12-23,3,6443,low
5003600080,325000.0,2015-04-14,4,7719,low
8562780110,325000.0,2014-12-02,2,1078,low
7300700050,325000.0,2015-02-19,3,8879,low
3811300090,325000.0,2014-07-24,3,8048,low
3432500210,325000.0,2015-03-26,2,6908,low
984000130,325000.0,2014-12-23,4,11603,low
8835200160,325000.0,2014-10-10,2,5000,low
5490700035,325000.0,2014-08-07,4,7220,low
3172600031,325000.0,2015-03-27,3,7936,low
526059103,325000.0,2014-10-13,2,15120,low
3260800190,325000.0,2015-03-24,3,7205,low
4307300930,325000.0,2015-01-02,3,3480,low
2561340020,325000.0,2014-08-04,3,11096,low
9266700845,325000.0,2015-04-29,2,5100,low
8562780090,325000.0,2015-02-27,2,1058,low
1568100730,325000.0,2015-02-18,2,5796,low
1223049150,325000.0,2015-04-14,2,10725,low
6303400395,325000.0,2015-01-30,1,8636,low
7399200240,325000.0,2015-03-17,4,7700,low
7520000616,325000.0,2015-03-09,4,7434,low
254000175,325000.0,2014-08-19,2,4800,low
2473381150,325000.0,2014-06-18,3,7000,low
8822900122,325000.0,2015-05-12,3,969,low
7843500080,325000.0,2015-02-25,3,12245,low
6413600192,325000.0,2015-04-27,2,1222,low
8899210610,325000.0,2014-07-23,3,8627,low
2621660040,325000.0,2014-06-29,5,6222,low
1133000694,325000.0,2015-03-12,4,9500,low
2026049124,325000.0,2014-05-09,3,1694,low
272000355,325000.0,2014-11-08,3,2998,low
1518000290,325000.0,2015-03-16,3,4007,low
8937500020,325000.0,2015-02-10,3,14862,low
9432900040,325000.0,2014-07-29,4,8500,low
8562780540,325000.0,2014-12-22,2,711,low
7663700531,325000.0,2015-01-06,2,14823,low
1518000080,325000.0,2015-02-23,3,3143,low
3308010040,325000.0,2014-09-25,4,8499,low
3438500880,325000.0,2015-04-30,2,6827,low
323049176,325000.0,2014-05-30,3,10230,low
1615900020,325000.0,2015-03-20,6,13950,low
5379804393,325000.0,2015-02-17,4,8937,low
7227800180,325000.0,2015-04-03,5,10532,low
7547300120,325000.0,2014-08-01,2,5000,low
1402950450,325000.0,2015-04-15,4,5472,low
8165501700,325000.0,2015-04-30,2,2285,low
2492201005,325000.0,2014-07-08,2,4080,low
1099900030,325000.0,2015-04-15,5,7904,low
3438500168,325000.0,2015-05-07,3,7488,low
832700240,325000.0,2014-10-03,3,1067,low
6052400975,325000.0,2014-08-26,3,8160,low
1120069036,325000.0,2014-12-18,3,43350,low
1523300157,325000.0,2014-10-15,2,1076,low
7334501250,325000.0,2014-09-09,3,9825,low
3438500714,325000.0,2014-05-06,4,6156,low
421079105,325000.0,2015-03-09,3,97138,low
3410600335,325000.0,2014-06-03,3,26337,low
9406550100,325000.0,2014-09-23,4,8458,low
3121059033,325000.0,2014-10-29,3,57381,low
798000337,325000.0,2014-07-31,4,12500,low
5438000280,325000.0,2015-04-15,3,10573,low
2517100490,325000.0,2014-12-05,3,4240,low
5589300585,325000.0,2014-12-03,3,9083,low
1922059282,325000.0,2014-09-18,3,16020,low
7129302235,325000.0,2015-01-22,3,6554,low
3216900080,325000.0,2014-09-25,3,6818,low
2517000700,325000.0,2015-04-21,3,4260,low
2424410110,325000.0,2014-06-11,3,27427,low
2621760350,325000.0,2014-10-15,4,7324,low
538000440,325000.0,2015-05-01,3,4698,low
7972601235,325000.0,2015-02-23,4,7620,low
2025800080,325000.0,2015-02-20,3,41325,low
37000435,325000.0,2015-02-14,2,5070,low
3226049184,325000.0,2015-03-27,2,6050,low
8944460030,325000.0,2014-10-14,4,5797,low
3226200105,325000.0,2014-05-23,3,6862,low
6145600900,325000.0,2015-05-13,2,1638,low
4307340490,325000.0,2014-08-12,4,3543,low
6411600069,325000.0,2014-05-21,3,6750,low
7885801460,325000.0,2015-01-06,4,5702,low
9264960340,325000.0,2014-06-17,4,7091,low
6145602355,325000.0,2015-02-25,4,3844,low
8732750100,325000.0,2014-05-25,4,3435,low
390100060,325000.0,2015-04-21,3,7541,low
4345000510,325000.0,2015-04-28,3,8518,low
7203600550,325000.0,2014-08-04,2,5703,low
3876100080,325000.0,2014-12-15,3,7500,low
3336000791,325000.0,2015-04-07,3,4500,low
4047200265,325000.0,2014-08-11,2,17817,low
9540100025,325000.0,2014-07-31,3,8250,low
114101500,325000.0,2015-04-17,4,9993,low
6082400152,325000.0,2015-03-04,3,9646,low
1049000060,325000.0,2015-01-05,3,5612,low
4410600100,325088.0,2014-12-04,4,6739,low
7523850150,325250.0,2014-10-27,4,9339,low
8899000430,325500.0,2015-02-17,4,8142,low
9324800025,325500.0,2014-11-25,3,8110,low
5468780250,325900.0,2014-05-08,4,6270,low
9264930400,325900.0,2014-10-29,3,9765,low
823059185,326000.0,2014-05-20,6,7200,low
255550100,326000.0,2014-07-11,3,3462,low
7568700525,326000.0,2015-03-18,2,7440,low
6888900060,326000.0,2014-11-16,6,8064,low
4310702759,326000.0,2015-03-12,2,798,low
1823049202,326000.0,2015-01-07,6,8400,low
8902500118,326000.0,2014-08-12,3,1577,low
4058802335,326000.0,2014-11-25,4,7380,low
3323059027,326000.0,2014-05-28,3,28000,low
9238450210,326000.0,2014-06-23,3,9834,low
3422059257,326000.0,2014-08-28,5,6342,low
6380500135,326100.0,2014-05-27,2,7683,low
203900380,326188.0,2014-08-21,3,8800,low
395300650,326250.0,2014-07-21,3,9663,low
3876810140,326500.0,2014-05-27,3,12375,low
3157600615,326500.0,2014-07-08,3,7920,low
255450400,326989.0,2014-07-31,3,4200,low
8856970530,326995.0,2014-12-08,3,5321,low
1624049275,327000.0,2014-08-12,4,5361,low
2423039122,327000.0,2014-07-18,4,9000,low
4136890260,327000.0,2014-06-27,5,8050,low
3342102220,327000.0,2014-08-06,4,5100,low
173000036,327000.0,2014-10-07,3,1001,low
7231501610,327000.0,2014-10-23,4,6000,low
1520069052,327000.0,2014-07-21,3,344124,low
1760650880,327000.0,2015-03-17,4,3825,low
6163901271,327000.0,2014-08-11,2,9750,low
621069039,327000.0,2015-02-20,4,106722,low
1328320760,327000.0,2014-12-18,3,7350,low
3277800823,327000.0,2014-08-20,2,1627,low
6632300040,327000.0,2015-04-25,2,7435,low
638100073,327000.0,2014-06-02,3,13200,low
7346600092,327200.0,2014-07-30,2,8425,low
3500100015,327500.0,2014-08-12,2,8183,low
1310910290,327500.0,2015-05-07,4,9600,low
2473370050,327500.0,2014-06-04,4,7800,low
2473480520,327500.0,2014-09-08,3,8755,low
2474400250,327500.0,2014-06-30,3,7200,low
722059233,327500.0,2014-12-15,3,12027,low
1220000371,327500.0,2014-12-31,3,1866,low
3333002440,327500.0,2014-06-04,3,7140,low
5424100030,327555.0,2015-02-11,3,5720,low
705700390,328000.0,2014-09-03,3,8379,low
1328330290,328000.0,2014-07-29,4,7194,low
7299600700,328000.0,2015-05-12,3,4800,low
2525000510,328000.0,2014-11-06,3,7650,low
8961950410,328000.0,2014-07-07,3,7904,low
7972600450,328000.0,2014-12-22,4,3840,low
8165500110,328000.0,2014-12-05,2,2079,low
782700150,328000.0,2014-06-09,3,45302,low
8091670070,328000.0,2014-08-04,4,5388,low
7893800335,328000.0,2015-04-30,4,7500,low
7300400580,328000.0,2014-05-05,4,6500,low
7771300035,328000.0,2014-09-25,4,8136,low
5054800110,328000.0,2015-02-13,5,9652,low
1062100095,328000.0,2014-08-22,3,5965,low
7571200110,328000.0,2014-07-28,2,4350,low
2333230270,328000.0,2014-08-14,4,3980,low
7694200430,328423.0,2014-06-25,3,3600,low
5466000030,328500.0,2014-06-03,3,8130,low
1453600681,328500.0,2015-02-23,3,1407,low
5468750060,328500.0,2014-10-28,4,8250,low
2817800100,328950.0,2014-07-01,4,8976,low
1152700090,329000.0,2014-12-18,4,5880,low
8911000445,329000.0,2014-11-12,2,7700,low
8731980680,329000.0,2015-01-12,3,7700,low
2608300035,329000.0,2014-05-27,3,5952,low
1328300820,329000.0,2014-08-06,3,7000,low
6021503705,329000.0,2014-10-15,2,1020,low
3814700200,329000.0,2014-11-20,3,6500,low
6145600955,329000.0,2014-12-24,4,3844,low
254000735,329000.0,2014-08-06,3,5258,low
3438501452,329000.0,2014-05-20,4,6765,low
3450300020,329000.0,2015-03-18,4,9126,low
9407100730,329000.0,2015-01-29,3,10725,low
3876810170,329000.0,2015-05-05,3,9600,low
6163901061,329000.0,2014-12-11,4,7877,low
722039087,329000.0,2015-05-04,2,57499,low
7575620640,329000.0,2014-12-19,3,6755,low
3878900525,329000.0,2015-02-13,3,5650,low
4137070440,329000.0,2014-09-30,5,7260,low
534000075,329350.0,2014-05-06,2,6687,low
5393600507,329445.0,2014-06-24,2,1119,low
8856950070,329500.0,2014-12-10,4,7912,low
6450302900,329500.0,2014-10-06,3,5250,low
221049191,329500.0,2015-04-28,3,22482,low
3782400190,329500.0,2014-08-12,3,9656,low
274100090,329500.0,2015-01-08,5,8000,low
3023039066,329500.0,2015-03-23,3,13068,low
7694200380,329780.0,2014-09-22,3,3600,low
4136870110,329800.0,2015-02-05,4,7047,low
301401610,329900.0,2014-09-30,4,4000,low
7604400150,329900.0,2015-04-23,3,5198,low
2589300065,329900.0,2014-09-16,3,5209,low
2310110230,329900.0,2014-05-20,3,4905,low
6021503706,329900.0,2014-10-14,2,1021,low
7299601460,329900.0,2014-06-23,3,4995,low
6632900405,329922.0,2014-10-29,3,6289,low
8910500150,329932.0,2014-05-29,3,5040,low
2473411240,329950.0,2015-03-24,4,7208,low
408100050,329950.0,2014-08-27,4,5900,low
8898700960,329950.0,2014-06-20,3,8085,low
8562780290,329950.0,2014-10-15,2,1032,low
5095600360,329950.0,2015-03-12,3,13320,low
1214000080,329950.0,2014-06-26,3,7800,low
8078550190,329950.0,2015-03-02,3,7995,low
723059073,329950.0,2015-04-16,4,7590,low
3558000170,329950.0,2014-07-11,4,4600,low
223039254,329950.0,2014-06-24,2,5220,low
6126500060,329950.0,2014-11-24,3,5969,low
9578140180,329950.0,2014-06-11,3,7566,low
3558000120,329950.0,2014-07-02,4,4558,low
7660100238,329950.0,2014-11-11,3,812,low
7137800310,329950.0,2015-02-25,4,9690,low
4137000540,329950.0,2015-01-22,4,8874,low
6450304130,329950.0,2014-05-05,2,5250,low
1328330780,329950.0,2015-04-15,3,9170,low
9432900250,329990.0,2015-03-09,4,8438,low
9264450550,329995.0,2014-05-20,4,3680,low
3432500200,329999.0,2015-04-09,3,6908,low
3421069120,329999.0,2015-02-19,3,41250,low
2111010080,330000.0,2014-06-17,3,7232,low
5381000352,330000.0,2014-06-22,4,13550,low
5634500392,330000.0,2015-04-10,3,13959,low
9264920620,330000.0,2014-12-09,4,8098,low
9540100060,330000.0,2014-09-26,3,9417,low
8856960540,330000.0,2014-06-20,3,11227,low
1922059396,330000.0,2015-04-04,3,17424,low
6672920150,330000.0,2015-04-06,3,11233,low
8860500300,330000.0,2014-07-18,3,4657,low
5680000545,330000.0,2014-12-03,4,5202,low
4391600065,330000.0,2014-08-14,2,6862,low
9158100075,330000.0,2015-01-07,2,8220,low
4223400050,330000.0,2015-03-23,2,11954,low
1771110720,330000.0,2014-05-21,3,9126,low
3222079120,330000.0,2014-10-01,2,32251,low
8113101233,330000.0,2015-01-30,3,5037,low
8807300130,330000.0,2014-12-17,3,10240,low
2473100450,330000.0,2014-09-09,4,9100,low
9828200525,330000.0,2014-08-15,1,4800,low
7129800063,330000.0,2015-04-20,5,6282,low
847100078,330000.0,2014-08-18,3,14986,low
9485700136,330000.0,2015-02-27,3,7316,low
6675500112,330000.0,2015-04-14,3,7218,low
1284000010,330000.0,2014-08-05,4,50094,low
869700350,330000.0,2015-04-29,2,2915,low
8029500180,330000.0,2014-06-11,3,7557,low
7129304085,330000.0,2014-07-08,3,4060,low
6181430280,330000.0,2014-09-15,5,4972,low
2551500220,330000.0,2014-08-15,3,11900,low
6061400160,330000.0,2014-09-18,4,9920,low
4197400043,330000.0,2015-02-19,3,10250,low
7844200050,330000.0,2014-05-22,5,7900,low
7282300125,330000.0,2014-11-12,3,7000,low
163000010,330000.0,2014-07-02,4,6093,low
7905200230,330000.0,2014-07-24,3,3978,low
9238450330,330000.0,2014-11-10,3,10563,low
9558010230,330000.0,2014-05-09,4,3784,low
6181430800,330000.0,2015-01-05,4,6000,low
1443300140,330000.0,2015-01-14,3,35287,low
2481200140,330000.0,2014-10-15,3,9675,low
2354300915,330000.0,2014-09-03,2,7250,low
732000160,330000.0,2015-04-29,2,9784,low
6706000040,330000.0,2015-04-23,4,10679,low
4397000500,330000.0,2014-06-30,4,11784,low
6139100076,330000.0,2015-04-27,4,9450,low
7016310030,330000.0,2015-02-19,4,7210,low
2538410140,330000.0,2014-08-08,5,3839,low
2215450100,330000.0,2015-01-12,4,7589,low
4364700105,330000.0,2014-08-04,3,7620,low
3330501545,330000.0,2014-12-01,2,3090,low
1623049174,330000.0,2015-04-02,4,12040,low
3395040440,330000.0,2015-03-27,3,2890,low
5502700005,330000.0,2014-06-25,6,28535,low
3797300110,330000.0,2014-10-27,3,10697,low
859000022,330000.0,2014-08-19,3,1844,low
6056100295,330000.0,2014-05-30,2,1546,low
2548100140,330000.0,2015-01-16,4,8400,low
1075100050,330000.0,2014-09-16,3,9136,low
723049274,330000.0,2015-04-17,3,8100,low
623049315,330000.0,2014-07-01,3,11312,low
3820350050,330000.0,2014-10-24,4,3905,low
7225000140,330000.0,2015-02-18,4,5000,low
6381500110,330000.0,2015-01-08,3,7912,low
6821102352,330000.0,2014-10-08,2,1753,low
7625701935,330000.0,2014-10-13,2,4000,low
2468800040,330000.0,2015-04-10,3,25046,low
587800130,330000.0,2014-12-31,3,9995,low
952006728,330000.0,2014-06-13,3,1155,low
2426049079,330000.0,2015-05-06,3,20040,low
4027700930,330000.0,2015-04-28,5,7347,low
4039400430,330000.0,2014-05-16,3,4950,low
192460060,330000.0,2014-07-15,3,15744,low
7399000360,330000.0,2015-05-13,4,8300,low
1875500040,330000.0,2015-01-27,3,14071,low
2113700025,330000.0,2015-04-09,2,3840,low
3343901340,330000.0,2014-08-04,3,9261,low
6163901283,330000.0,2015-01-30,4,7540,low
7857001560,330000.0,2014-09-17,3,5775,low
3224069026,330000.0,2014-05-20,3,43124,low
4047200695,330000.0,2014-06-18,3,26977,low
3300700480,330000.0,2014-08-20,2,4000,low
2517000260,330000.0,2014-05-22,4,6202,low
826079094,330000.0,2015-03-24,3,218252,low
2597670470,330000.0,2014-08-13,4,7000,low
5415000240,330000.0,2015-02-24,4,14417,low
7905380080,330000.0,2015-02-26,5,12763,low
3764800250,330000.0,2015-01-05,4,7275,low
9834200925,330000.0,2014-09-10,3,4080,low
1926059094,330000.0,2014-08-12,3,10276,low
100300530,330000.0,2014-09-25,3,3003,low
3438500781,330000.0,2014-08-12,6,6893,low
1081300390,330000.0,2014-10-30,3,11050,low
8029500360,330000.0,2014-12-02,3,9102,low
1389310130,330000.0,2014-12-12,3,18778,low
2744600040,330000.0,2014-06-14,3,8865,low
7100000135,330000.0,2014-05-20,2,8308,low
1126049105,330000.0,2014-05-27,4,13372,low
1402600040,330000.0,2014-08-25,4,7490,low
2473350470,330000.0,2015-05-11,3,7875,low
2944500330,330000.0,2014-08-25,4,8580,low
3649100320,330000.0,2015-04-30,2,10000,low
2991000220,330000.0,2015-03-17,4,6320,low
1723049624,330000.0,2014-05-12,5,7715,low
3624079067,330000.0,2014-05-08,2,435600,low
3679400503,330000.0,2015-03-30,3,958,low
7796450340,330000.0,2014-12-05,4,5674,low
3438501862,330000.0,2014-05-13,3,5008,low
3971700940,330000.0,2014-09-30,3,8000,low
5468780020,330000.0,2015-03-26,4,5929,low
6064800060,330000.0,2015-05-06,3,1985,low
3521069051,330000.0,2014-12-23,4,122038,low
4058801240,330000.0,2014-10-28,3,7150,low
3083000365,330000.0,2015-05-08,4,4000,low
9578140360,330000.0,2014-06-19,3,7209,low
3124049196,330000.0,2014-11-07,4,9448,low
1683900040,330000.0,2014-12-15,3,5150,low
1771000970,330000.0,2014-10-10,3,9600,low
6669020500,330000.0,2014-06-27,4,7350,low
3226049134,330000.0,2014-09-02,2,4533,low
1328340630,330490.0,2015-04-03,3,7350,low
461002551,330600.0,2014-10-04,1,1799,low
255550070,330675.0,2014-06-26,4,3031,low
6064800730,330950.0,2015-01-29,3,2844,low
2525500260,331000.0,2014-11-24,3,9079,low
6431000748,331000.0,2014-10-27,3,1153,low
4235400186,331000.0,2014-11-24,3,1306,low
9250900095,331000.0,2014-08-19,2,6210,low
8562780280,331000.0,2015-02-20,2,720,low
9414700020,331000.0,2015-04-22,4,5701,low
3751600784,331210.0,2015-04-03,4,4800,low
2131200925,331292.0,2014-07-29,3,10000,low
5127001600,331500.0,2014-11-06,4,14319,low
8648100200,331500.0,2014-10-27,4,10271,low
2205500030,331500.0,2015-01-08,4,14756,low
4137010530,331950.0,2014-05-04,4,9933,low
3679401110,332000.0,2014-05-30,2,4776,low
2004100075,332000.0,2015-03-26,2,8138,low
8645510230,332000.0,2014-05-29,3,8876,low
1079350090,332000.0,2014-06-17,3,9406,low
6654700240,332000.0,2015-04-08,4,6566,low
1402950550,332000.0,2015-01-07,4,7780,low
1899400365,332000.0,2014-06-20,3,7884,low
5016000315,332000.0,2014-06-16,1,2640,low
323089159,332000.0,2014-10-03,3,13115,low
1760650500,332000.0,2015-01-29,4,4482,low
1920079062,332000.0,2014-12-22,5,43560,low
7351000160,332000.0,2014-07-08,3,14915,low
2909310100,332000.0,2014-10-15,4,5737,low
4136870020,332100.0,2014-10-08,5,6978,low
2924079034,332220.0,2014-09-25,3,47480,low
5006000035,332500.0,2015-04-27,4,8102,low
9834201100,332500.0,2014-12-22,4,4855,low
538000250,332500.0,2015-01-12,4,4720,low
7129303240,332500.0,2015-01-02,3,7995,low
7771300155,332500.0,2014-07-16,3,8164,low
4427100030,332500.0,2015-01-14,3,6332,low
8856960260,332500.0,2014-05-21,3,10500,low
2475200290,332544.0,2014-10-20,2,4187,low
6840701610,332888.0,2014-07-01,2,1029,low
1771100130,332900.0,2015-03-16,3,11996,low
7212660640,333000.0,2015-03-26,4,7270,low
534000080,333000.0,2014-06-11,2,6686,low
88000173,333000.0,2014-10-15,4,9001,low
2739200160,333000.0,2014-06-12,4,9244,low
100300500,333000.0,2014-11-21,3,3041,low
4364700595,333000.0,2014-08-18,3,7560,low
7502700060,333000.0,2014-11-19,3,5758,low
2202500135,333000.0,2014-11-18,5,8936,low
2799800180,333000.0,2015-03-23,4,5505,low
8151600663,333000.0,2014-09-17,3,8450,low
2473001210,333000.0,2014-09-16,4,9880,low
2621760360,333000.0,2014-09-26,4,7366,low
1498302783,333000.0,2014-05-19,4,7800,low
2473411130,333000.0,2015-04-16,4,7208,low
7299601410,333000.0,2014-08-08,4,7184,low
4006000509,333000.0,2014-09-16,3,5040,low
4319200820,333000.0,2015-01-22,3,5214,low
1085622890,333490.0,2014-07-08,4,3916,low
7830800473,333500.0,2015-01-14,3,7475,low
3775300030,333500.0,2014-12-31,3,9732,low
1357300240,333500.0,2014-10-27,3,7200,low
1591600527,333500.0,2015-04-23,3,9120,low
3832050570,333700.0,2015-05-01,3,5050,low
3585220070,333760.0,2015-04-23,3,5880,low
9188200570,333800.0,2014-09-02,5,3868,low
3374300070,334000.0,2014-06-23,4,9360,low
7300400170,334000.0,2014-09-10,4,6200,low
